"model_id","var_names","sage_value_unadjusted","sage_sd","perf_metric"
101,"ConsultationWaitingTime",-9.61821931867156e-05,4.30382558864271e-05,1.0353301301687
101,"n_ed_6mth",0.0243727297584622,0.000660585546603367,1.0353301301687
101,"DayofWeek",-0.00109932561151207,7.0461284469103e-05,1.0353301301687
101,"LOS_inp",0.000434711246840894,0.00011674476766248,1.0353301301687
101,"VENTILATION",0,0,1.0353301301687
101,"resuscitation",8.36161190693343e-05,6.48302354012329e-05,1.0353301301687
101,"Total_Num_Surgery_last1yr",0.000396373122847893,0.000129030237348913,1.0353301301687
101,"Total_icu_count_last1yr",-4.20955176933896e-06,2.65087483499702e-06,1.0353301301687
101,"Total_hd_count_last1yr",5.54141522081506e-05,1.08436014786346e-05,1.0353301301687
101,"Pulse",8.8910258264495e-05,3.05768939889433e-05,1.0353301301687
101,"Respiration",2.1670597334076e-06,6.12557230012118e-05,1.0353301301687
101,"SPO2",-0.000353855461230872,0.000107856098939092,1.0353301301687
101,"BP_Diastolic",-0.00210214705227055,9.95757058891245e-05,1.0353301301687
101,"BP_Systolic",0.00138967913755782,8.30119255852334e-05,1.0353301301687
101,"BICARBONATE",-0.000262124078210089,0.000148440141229305,1.0353301301687
101,"CREATININE",0.00113875147083844,0.000183616263971806,1.0353301301687
101,"POTASSIUM",-0.000326907087078456,8.25954044321239e-05,1.0353301301687
101,"SODIUM",0.000504828953359081,2.76787057624726e-05,1.0353301301687
101,"MI",0.000197846595737917,4.52169749500442e-05,1.0353301301687
101,"CHF",0.000972811248243637,4.25001600066734e-05,1.0353301301687
101,"PVD",0.00140506144185387,0.000119282771995977,1.0353301301687
101,"Stroke",1.32090672725613e-05,1.5678592568108e-05,1.0353301301687
101,"Dementia",0.000430108087167003,0.000122016492619315,1.0353301301687
101,"Pulmonary",0.000829977736860352,8.48581291131665e-05,1.0353301301687
101,"Rheumatic",7.76168427533123e-05,2.05102943871649e-05,1.0353301301687
101,"PUD",2.5707484135911e-05,7.2758355869383e-05,1.0353301301687
101,"LiverMild",0.000717537256501653,0.000105035681849367,1.0353301301687
101,"Diabetes",0.000542319757229802,8.41110685332075e-05,1.0353301301687
101,"DMcx",0.000985715244505987,6.38362913084255e-05,1.0353301301687
101,"Paralysis",-0.000455716264950934,7.38517007725574e-05,1.0353301301687
101,"Renal",0.00241697741746723,0.000109543616459064,1.0353301301687
101,"Cancer",0.00015590167716599,1.3976596363704e-05,1.0353301301687
101,"LiverSevere",0.00111959235688124,5.74186249165281e-05,1.0353301301687
101,"Mets",0.00550092267246102,0.000468777152322579,1.0353301301687
101,"admit_cat",0.000563136421849263,0.000164789196895982,1.0353301301687
102,"Age",0.00541220472976775,0.000364142471957724,1.04131949537445
102,"Gender",-3.53102536226893e-05,7.64162952840237e-06,1.04131949537445
102,"Race",-1.62898395581901e-05,0.00015672317842602,1.04131949537445
102,"ED_LOS",0.00140381720011114,0.000142603124498904,1.04131949537445
102,"Triage_Class_Code",0.00141156498087891,0.00022507426523742,1.04131949537445
102,"EDBoardingTime",0.00026116162863011,0.000109951025180778,1.04131949537445
102,"ConsultationWaitingTime",-0.00023308472047143,5.09130898661969e-05,1.04131949537445
102,"n_ed_6mth",0.0263675621526567,0.000836628332200336,1.04131949537445
102,"DayofWeek",-0.00250515765350479,0.000191387508155445,1.04131949537445
102,"LOS_inp",0.000670966886438113,7.56010536535762e-05,1.04131949537445
102,"VENTILATION",0,0,1.04131949537445
102,"resuscitation",-0.000219873377266871,3.22805254669417e-05,1.04131949537445
102,"Total_Num_Surgery_last1yr",0.000234052848953619,2.41781280979494e-05,1.04131949537445
102,"Total_icu_count_last1yr",-6.09941726271773e-05,1.60768625194437e-05,1.04131949537445
102,"Total_hd_count_last1yr",-0.000645919185324134,8.70741206167501e-05,1.04131949537445
102,"Pulse",0.000518106132139806,0.000175499883150925,1.04131949537445
102,"Respiration",0.000139694273186695,4.26227035611838e-05,1.04131949537445
102,"SPO2",-4.61815277615845e-05,8.99966785295206e-05,1.04131949537445
102,"BP_Diastolic",-0.00721758215438261,0.000350347411406313,1.04131949537445
102,"BP_Systolic",0.00394068550996914,0.000277671621510968,1.04131949537445
102,"BICARBONATE",0.000247758088166066,6.40198017718726e-05,1.04131949537445
102,"CREATININE",0.000784735387764606,6.67164658380074e-05,1.04131949537445
102,"POTASSIUM",4.50599362888359e-05,1.56919143379225e-05,1.04131949537445
102,"SODIUM",0.00225458453861493,0.000162925019864639,1.04131949537445
102,"MI",-0.000739691501077609,8.22387903590748e-05,1.04131949537445
102,"CHF",0.00365968606992288,0.000228333619611791,1.04131949537445
102,"PVD",0.00199616077355909,0.000214705580918781,1.04131949537445
102,"Stroke",-0.000366172715750178,0.000237223431268944,1.04131949537445
102,"Dementia",-0.000775969905229649,7.73457244601184e-05,1.04131949537445
102,"Pulmonary",0.000281010087257535,2.65827838757615e-05,1.04131949537445
102,"Rheumatic",-0.000395823296667884,6.24950118991343e-05,1.04131949537445
102,"PUD",-0.000800733521833463,0.00011251521933492,1.04131949537445
102,"LiverMild",-0.00107830566006686,0.000100339111023324,1.04131949537445
102,"Diabetes",0.000557246601693133,0.000113220767857581,1.04131949537445
102,"DMcx",0.00032303854068999,2.03679314215261e-05,1.04131949537445
102,"Paralysis",0.000111067269066456,3.63598713670217e-05,1.04131949537445
102,"Renal",0.00341110361857568,0.000145313346255936,1.04131949537445
102,"Cancer",0.000645288505778334,7.60074284434206e-05,1.04131949537445
102,"LiverSevere",-0.00150391264270534,9.20896868087121e-05,1.04131949537445
102,"Mets",0.00668151987205786,0.000450336928832429,1.04131949537445
102,"admit_cat",-0.000382189492687895,0.000386264445337585,1.04131949537445
103,"Age",0.00399141738770732,0.000219732377704038,1.03501978132683
103,"Gender",-0.000597016007068695,6.85250386207716e-05,1.03501978132683
103,"Race",-0.00124484676127833,0.000123462690176515,1.03501978132683
103,"ED_LOS",-0.000213906871428303,1.47457999012869e-05,1.03501978132683
103,"Triage_Class_Code",0.00178244740210777,9.77685790335804e-05,1.03501978132683
103,"EDBoardingTime",0.000425567773991124,9.57759238854785e-05,1.03501978132683
103,"ConsultationWaitingTime",6.41731584301809e-05,9.51169670455443e-06,1.03501978132683
103,"n_ed_6mth",0.0272583117500612,0.000728203496263184,1.03501978132683
103,"DayofWeek",0.000394528206764034,4.99204679537406e-05,1.03501978132683
103,"LOS_inp",0.000766202398275807,8.44495049691736e-05,1.03501978132683
103,"VENTILATION",0,0,1.03501978132683
103,"resuscitation",-0.000216046265507124,2.52715541406644e-05,1.03501978132683
103,"Total_Num_Surgery_last1yr",-5.8776953708642e-06,8.72475489952406e-07,1.03501978132683
103,"Total_icu_count_last1yr",-0.000255055507984763,0.000104852664311985,1.03501978132683
103,"Total_hd_count_last1yr",-0.000428245602657728,4.81213189551647e-05,1.03501978132683
103,"Pulse",0.000419088129119565,8.81254444757404e-05,1.03501978132683
103,"Respiration",0.000257391982954289,0.000110903511549429,1.03501978132683
103,"SPO2",-0.000374212068782954,0.000121017300907633,1.03501978132683
103,"BP_Diastolic",-0.0011600007256233,6.63065044320741e-05,1.03501978132683
103,"BP_Systolic",0.00138851585073457,9.62015627836504e-05,1.03501978132683
103,"BICARBONATE",-0.000441706927903724,6.36866151517067e-05,1.03501978132683
103,"CREATININE",-0.000184173231867215,1.25170086663552e-05,1.03501978132683
103,"POTASSIUM",8.98613050973803e-05,2.2861060608627e-05,1.03501978132683
103,"SODIUM",0.00192132052354976,0.000127889515856491,1.03501978132683
103,"MI",-0.00192481116407414,0.000145384223461055,1.03501978132683
103,"CHF",0.00107484663718298,4.67154905864675e-05,1.03501978132683
103,"PVD",0.000999088945427761,6.23208746044115e-05,1.03501978132683
103,"Stroke",0.000428728600516333,5.23819796717886e-05,1.03501978132683
103,"Dementia",-3.22320557022924e-05,3.3611022256487e-06,1.03501978132683
103,"Pulmonary",0.00075764141854689,6.46380123784938e-05,1.03501978132683
103,"Rheumatic",6.65035101669411e-05,3.63387803494809e-05,1.03501978132683
103,"PUD",4.71112370474686e-05,1.69109990937461e-05,1.03501978132683
103,"LiverMild",0.000519605839820023,5.30102107317984e-05,1.03501978132683
103,"Diabetes",0.000698279782985295,0.00010619182046118,1.03501978132683
103,"DMcx",0.00132678448266453,8.67401958004198e-05,1.03501978132683
103,"Paralysis",-0.000250892252917688,9.63694901287955e-05,1.03501978132683
103,"Renal",0.00804202321423494,0.000337987877820047,1.03501978132683
103,"Cancer",-3.05176722401497e-06,2.56403611449041e-07,1.03501978132683
103,"LiverSevere",0.00125479124741679,7.12775605787633e-05,1.03501978132683
103,"Mets",0.0048803928547604,0.000572481720531441,1.03501978132683
103,"admit_cat",-4.09054355377968e-05,0.000338497374822713,1.03501978132683
104,"Age",0.00501463505400857,0.000280723949398641,1.00285612847635
104,"Gender",3.06755309099162e-05,6.14425715564912e-06,1.00285612847635
104,"Race",0.000287455466708582,5.0484427291193e-05,1.00285612847635
104,"ED_LOS",0.000769820644997075,0.000112581808983121,1.00285612847635
104,"Triage_Class_Code",0.00251393981947208,0.000158353262466959,1.00285612847635
104,"EDBoardingTime",0.000246572737917469,3.36381741007126e-05,1.00285612847635
104,"ConsultationWaitingTime",-9.70693392061954e-05,2.2075520993583e-05,1.00285612847635
104,"n_ed_6mth",0.027370115043956,0.000692920758068464,1.00285612847635
104,"DayofWeek",0.000187113888486037,3.72502266468166e-05,1.00285612847635
104,"LOS_inp",0.00056063680162553,5.21620419516143e-05,1.00285612847635
104,"VENTILATION",0,0,1.00285612847635
104,"resuscitation",-0.000190101957383071,3.37169117464295e-05,1.00285612847635
104,"Total_Num_Surgery_last1yr",-7.52191140665394e-06,7.21530285235126e-07,1.00285612847635
104,"Total_icu_count_last1yr",-3.50693146470049e-06,2.15703172390158e-06,1.00285612847635
104,"Total_hd_count_last1yr",-0.000404212709326883,4.21437778859555e-05,1.00285612847635
104,"Pulse",0.000599984771234715,0.000119750249741971,1.00285612847635
104,"Respiration",4.76188389590194e-05,4.83036768014218e-05,1.00285612847635
104,"SPO2",-3.28607778152173e-06,1.93437368147586e-05,1.00285612847635
104,"BP_Diastolic",-0.000248195308491884,1.47710594315261e-05,1.00285612847635
104,"BP_Systolic",0.00104274269024201,8.55307329020913e-05,1.00285612847635
104,"BICARBONATE",-0.000141135517156181,2.96799051550243e-05,1.00285612847635
104,"CREATININE",0.0012834819051789,9.92884485535444e-05,1.00285612847635
104,"POTASSIUM",3.26647228532224e-05,8.0228173023611e-05,1.00285612847635
104,"SODIUM",0.0019105606966077,0.000146126017172561,1.00285612847635
104,"MI",0.000407970148034637,5.68433581980036e-05,1.00285612847635
104,"CHF",0.00184007234541865,7.84599675620646e-05,1.00285612847635
104,"PVD",0.00107229058421992,7.28074541122584e-05,1.00285612847635
104,"Stroke",0.00027637125812565,5.70237611210871e-05,1.00285612847635
104,"Dementia",0.000249307610906284,2.64933712470372e-05,1.00285612847635
104,"Pulmonary",0.00078276042132533,8.05217701606977e-05,1.00285612847635
104,"Rheumatic",-6.7795400315386e-05,1.76898162114577e-05,1.00285612847635
104,"PUD",-7.60383487140072e-05,1.45355906622705e-05,1.00285612847635
104,"LiverMild",0.000314063091504751,3.0107142030212e-05,1.00285612847635
104,"Diabetes",0.000298537851096811,2.48936256951821e-05,1.00285612847635
104,"DMcx",0.000547921152349647,2.99566171267654e-05,1.00285612847635
104,"Paralysis",1.99894106452014e-06,8.6252056315245e-06,1.00285612847635
104,"Renal",0.00318946700860498,0.000120200778500712,1.00285612847635
104,"Cancer",0.000992422438359426,0.000164291296323681,1.00285612847635
104,"LiverSevere",0.00204353090995834,0.000126205125475283,1.00285612847635
104,"Mets",0.00572831417577853,0.000462897512131426,1.00285612847635
104,"admit_cat",0.0014483229905798,0.00011918291170289,1.00285612847635
105,"Age",0.00537487449083397,0.000337641644820584,1.02265087450055
105,"Gender",-7.29706364697143e-05,0.000125040967063755,1.02265087450055
105,"Race",0.000322099288030612,9.84079442506297e-05,1.02265087450055
105,"ED_LOS",0.000794018534112294,8.13645430646595e-05,1.02265087450055
105,"Triage_Class_Code",0.00299773212639547,0.000208578065516054,1.02265087450055
105,"EDBoardingTime",0.000286807486375022,4.6139074048878e-05,1.02265087450055
105,"ConsultationWaitingTime",3.9604318671539e-05,1.29650616259449e-05,1.02265087450055
105,"n_ed_6mth",0.0270090261440373,0.000723425997269753,1.02265087450055
105,"DayofWeek",-0.000483179301590165,9.78278369980051e-05,1.02265087450055
105,"LOS_inp",0.000549676955338546,4.59492287040405e-05,1.02265087450055
105,"VENTILATION",0,0,1.02265087450055
105,"resuscitation",-0.00201235218414637,0.000203016193443971,1.02265087450055
105,"Total_Num_Surgery_last1yr",4.46105561504982e-05,4.29579377243114e-06,1.02265087450055
105,"Total_icu_count_last1yr",1.88239395366897e-05,1.27400750688506e-05,1.02265087450055
105,"Total_hd_count_last1yr",-0.000623108604944532,7.10307996176799e-05,1.02265087450055
105,"Pulse",-0.000139661221143415,1.54305337349378e-05,1.02265087450055
105,"Respiration",-1.14602579816301e-05,2.42555051811785e-06,1.02265087450055
105,"SPO2",-0.000274421366577823,9.73722045648618e-05,1.02265087450055
105,"BP_Diastolic",0.00059646087873334,4.34442578414481e-05,1.02265087450055
105,"BP_Systolic",0.00129771278607779,0.00011341286904168,1.02265087450055
105,"BICARBONATE",-0.000846113968517977,8.02680764498907e-05,1.02265087450055
105,"CREATININE",0.00201231857415389,0.000124013939784148,1.02265087450055
105,"POTASSIUM",-4.28843910761604e-06,7.14393386127083e-07,1.02265087450055
105,"SODIUM",0.00198785047121552,0.000139322958798146,1.02265087450055
105,"MI",0.00106353342727611,0.000127720942606183,1.02265087450055
105,"CHF",0.00043235927268248,1.71775289380919e-05,1.02265087450055
105,"PVD",0.00247979435997346,0.000191275668250029,1.02265087450055
105,"Stroke",4.57694517720574e-05,6.31362712924431e-06,1.02265087450055
105,"Dementia",0.000192224277208107,1.88976873641715e-05,1.02265087450055
105,"Pulmonary",3.74780972900475e-06,2.86650537283676e-07,1.02265087450055
105,"Rheumatic",-0.000155004337661102,3.07337159486828e-05,1.02265087450055
105,"PUD",0.000124692348688802,7.50040152260455e-05,1.02265087450055
105,"LiverMild",0.000186025260141167,1.70518849720548e-05,1.02265087450055
105,"Diabetes",-0.000579757600743507,5.03006487830585e-05,1.02265087450055
105,"DMcx",0.00119278077000589,6.03002427980154e-05,1.02265087450055
105,"Paralysis",-3.52160558020606e-05,2.4561847282237e-05,1.02265087450055
105,"Renal",0.000846514775833836,2.91816886768882e-05,1.02265087450055
105,"Cancer",0.000551415934774981,9.1751476570441e-05,1.02265087450055
105,"LiverSevere",0.0034156834655964,0.000243506269978016,1.02265087450055
105,"Mets",0.00558986477681194,0.000413938469936055,1.02265087450055
105,"admit_cat",0.00197157373266517,0.000175011608080427,1.02265087450055
106,"Age",0.00420795697217088,0.000226852811550222,1.00794423737742
106,"Gender",8.51183694869257e-05,5.11054526513562e-05,1.00794423737742
106,"Race",-0.000106614313323449,2.76007994371095e-05,1.00794423737742
106,"ED_LOS",0.000914534893009446,0.00016248574396497,1.00794423737742
106,"Triage_Class_Code",0.00200157016276642,0.00012281293340544,1.00794423737742
106,"EDBoardingTime",0.000483497267317867,9.36544514831968e-05,1.00794423737742
106,"ConsultationWaitingTime",-5.59047604427041e-05,1.68001929330699e-05,1.00794423737742
106,"n_ed_6mth",0.0270149421650276,0.000688312407916787,1.00794423737742
106,"DayofWeek",0.000524382660377539,6.21360941923541e-05,1.00794423737742
106,"LOS_inp",0.000627763300064934,6.88161619918842e-05,1.00794423737742
106,"VENTILATION",0,0,1.00794423737742
106,"resuscitation",6.74241378418339e-05,1.40985457299531e-05,1.00794423737742
106,"Total_Num_Surgery_last1yr",-0.000233178301022315,2.6333451321631e-05,1.00794423737742
106,"Total_icu_count_last1yr",1.12891722131477e-05,5.68686653290833e-06,1.00794423737742
106,"Total_hd_count_last1yr",0.000335563271236021,8.71782011519358e-05,1.00794423737742
106,"Pulse",0.000371661719870389,0.000111718449217142,1.00794423737742
106,"Respiration",-0.00058931082012773,0.000138261658138756,1.00794423737742
106,"SPO2",-0.000135925886615929,4.17434271377989e-05,1.00794423737742
106,"BP_Diastolic",-0.000306582036986939,1.76679542823531e-05,1.00794423737742
106,"BP_Systolic",0.00111276958490495,8.86516159545411e-05,1.00794423737742
106,"BICARBONATE",0.000113504315381857,2.31434838100707e-05,1.00794423737742
106,"CREATININE",0.00165002789829379,0.000127445318518634,1.00794423737742
106,"POTASSIUM",-0.000137802076480955,2.70259140865571e-05,1.00794423737742
106,"SODIUM",0.00233770724248331,0.000178728303850397,1.00794423737742
106,"MI",0.000345310280688296,5.66761120685792e-05,1.00794423737742
106,"CHF",0.00245427610046888,0.00010915373719006,1.00794423737742
106,"PVD",0.000283404491537607,1.51449766617888e-05,1.00794423737742
106,"Stroke",0.000220776298891958,3.52367022649657e-05,1.00794423737742
106,"Dementia",5.45662478361035e-05,4.73839134004783e-06,1.00794423737742
106,"Pulmonary",0.000492399418529618,4.37116400088307e-05,1.00794423737742
106,"Rheumatic",-0.000139991035804496,3.08776588763978e-05,1.00794423737742
106,"PUD",4.54594635694011e-05,1.9712217661342e-05,1.00794423737742
106,"LiverMild",0.000530984274979116,6.02966880558923e-05,1.00794423737742
106,"Diabetes",0.000137399763294121,1.35922546065212e-05,1.00794423737742
106,"DMcx",0.000621700159196326,3.04736926971569e-05,1.00794423737742
106,"Paralysis",6.69555788574562e-07,2.08667544078075e-06,1.00794423737742
106,"Renal",0.00320923967012543,0.000116909031392346,1.00794423737742
106,"Cancer",0.000967791313783593,0.000123743596930052,1.00794423737742
106,"LiverSevere",0.00148385377124417,8.07166624852284e-05,1.00794423737742
106,"Mets",0.00608225348821763,0.000441325356424046,1.00794423737742
106,"admit_cat",0.0013849865789919,0.000106292162035878,1.00794423737742
107,"Age",0.00421432835438527,0.00024853033580554,1.03889934544911
107,"Gender",3.17224484918418e-05,6.82616054500882e-05,1.03889934544911
107,"Race",0.000683846463498367,0.000100497596625043,1.03889934544911
107,"ED_LOS",0.000134279435416244,7.81722958948865e-06,1.03889934544911
